id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ000356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000390,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000430,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000460,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000520,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000559,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000580,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000680,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ000690,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ000699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ000705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ000708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ000710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ000711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ000712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
